
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.117779,0.406511,-0.484447,µm,Spot,Displacement Delta,278,1000003912,4189,
-0.133587,0.301537,0.00597763,µm,Spot,Displacement Delta,279,1000003912,4190,
-0.0996609,0.692503,-0.297998,µm,Spot,Displacement Delta,280,1000003912,4191,
-0.133074,1.06945,0.219101,µm,Spot,Displacement Delta,281,1000003912,4192,
0.225016,-0.851059,-0.204546,µm,Spot,Displacement Delta,282,1000003912,4193,
0.101444,-0.205421,0.0321045,µm,Spot,Displacement Delta,283,1000003912,4194,
0.095253,-0.35643,0.0793514,µm,Spot,Displacement Delta,284,1000003912,4195,
-0.059351,-0.270231,0.510469,µm,Spot,Displacement Delta,285,1000003912,4196,
-0.0909996,-0.322542,-0.462751,µm,Spot,Displacement Delta,286,1000003912,4197,
-0.126711,0.187841,0.304453,µm,Spot,Displacement Delta,287,1000003912,4198,
0.00812721,0.0265942,0.0683441,µm,Spot,Displacement Delta,288,1000003912,4199,
0.0937901,-0.0613117,0.0702991,µm,Spot,Displacement Delta,289,1000003912,4200,
-0.0810432,0.0701752,-0.3708,µm,Spot,Displacement Delta,290,1000003912,4201,
0.0524082,0.331318,-0.113003,µm,Spot,Displacement Delta,291,1000003912,4202,
-0.0763016,0.109541,0.374161,µm,Spot,Displacement Delta,292,1000003912,4203,
0.091753,-0.632734,-0.560776,µm,Spot,Displacement Delta,293,1000003912,4204,
-0.103621,-0.153893,0.414524,µm,Spot,Displacement Delta,294,1000003912,4205,
-0.0314922,-0.249834,0.0487728,µm,Spot,Displacement Delta,295,1000003912,4206,
-0.0330372,0.00233841,0.100767,µm,Spot,Displacement Delta,296,1000003912,4207,
-0.0636425,0.0450058,-0.435188,µm,Spot,Displacement Delta,297,1000003912,4208,
0.0527859,0.0795135,0.054987,µm,Spot,Displacement Delta,298,1000003912,4209,
-0.0981827,0.132189,0.462997,µm,Spot,Displacement Delta,299,1000003912,4210,
0.113197,-0.157116,-0.352234,µm,Spot,Displacement Delta,300,1000003912,4211,
0.0294781,0.394081,0.0909767,µm,Spot,Displacement Delta,301,1000003912,4212,
-0.0472374,0.570972,0.101772,µm,Spot,Displacement Delta,302,1000003912,4213,
0.0796299,-0.070961,-0.152271,µm,Spot,Displacement Delta,303,1000003912,4214,
0.0455284,-0.176086,0.032177,µm,Spot,Displacement Delta,304,1000003912,4215,
0.0978546,-0.0301151,-0.000293732,µm,Spot,Displacement Delta,305,1000003912,4216,
0.0111446,0.00525284,0.0183086,µm,Spot,Displacement Delta,306,1000003912,4217,
-0.0858784,-0.0757923,0.354532,µm,Spot,Displacement Delta,307,1000003912,4218,
0.00535774,-0.0432968,-0.0617676,µm,Spot,Displacement Delta,308,1000003912,4219,
0.00102234,-0.496695,0.0011158,µm,Spot,Displacement Delta,309,1000003912,4220,
0.0221558,-0.286068,0.0695572,µm,Spot,Displacement Delta,310,1000003912,4221,
-0.0833263,0.265766,-0.0252514,µm,Spot,Displacement Delta,311,1000003912,4222,
